id,churn_true,p_churn,rank,decile,gender,customer_age,income_category,card_category,months_inactive_12_mon,total_trans_ct
712914783,0,0.035719745536651235,1808,3,M,62,$120K +,Blue,3,76
714427608,0,0.03530347834888493,1809,3,F,53,Less than $40K,Blue,6,42
778573233,0,0.03521999901117794,1810,3,M,45,$60K - $80K,Blue,2,85
718026858,0,0.03511737873676951,1811,3,F,34,Less than $40K,Blue,1,64
712714008,0,0.03504899887040874,1812,3,F,53,Less than $40K,Blue,2,86
717464958,0,0.035015985952163105,1813,3,F,55,Unknown,Blue,1,46
718379358,0,0.035015115553582374,1814,3,F,35,Less than $40K,Blue,0,85
770746908,0,0.034914975865105474,1815,3,M,53,$60K - $80K,Blue,3,66
719804208,0,0.03490945111657334,1816,3,M,41,$80K - $120K,Gold,2,87
711208083,0,0.03487781575780008,1817,3,F,53,$40K - $60K,Blue,2,88
819109308,0,0.03469435135765141,1818,3,M,40,$80K - $120K,Blue,3,39
720415833,0,0.03460523045151075,1819,3,F,35,Less than $40K,Blue,1,57
787605558,0,0.034558007734534775,1820,3,M,58,$80K - $120K,Blue,3,69
711263058,0,0.03431423839040744,1821,3,F,38,Less than $40K,Blue,2,36
796544133,0,0.03429164788903542,1822,3,M,36,$60K - $80K,Blue,3,40
710529708,0,0.034262617239269245,1823,3,F,53,Less than $40K,Blue,1,85
709243533,0,0.03407694307568759,1824,3,F,46,Less than $40K,Blue,3,72
793616883,0,0.034014501234321905,1825,3,M,49,$40K - $60K,Blue,3,102
719342808,0,0.03391549068858859,1826,3,M,60,$40K - $60K,Blue,1,88
779405133,0,0.03383726067906101,1827,3,F,54,Less than $40K,Blue,3,33
712820208,0,0.03353199181617088,1828,3,F,46,Less than $40K,Blue,1,76
798489258,0,0.0333877805923199,1829,3,F,44,$40K - $60K,Blue,1,87
710691633,0,0.03332362350179745,1830,3,F,38,Less than $40K,Blue,1,58
713401758,0,0.033316295067045636,1831,3,F,50,$40K - $60K,Blue,3,42
787543008,0,0.03322097524789109,1832,3,M,40,$80K - $120K,Blue,1,31
749571633,0,0.03321030053339696,1833,3,F,53,Less than $40K,Blue,1,53
715797783,0,0.033150262992106994,1834,3,F,61,Less than $40K,Blue,1,65
793379058,0,0.03312243408881428,1835,3,F,55,Less than $40K,Blue,6,36
822112383,0,0.03297453430182274,1836,3,M,49,$80K - $120K,Blue,2,78
789920883,0,0.03293135012832462,1837,3,F,32,Unknown,Blue,3,115
718178583,0,0.03283969374356283,1838,3,M,40,$60K - $80K,Blue,3,67
715398858,0,0.03276477432100598,1839,3,F,43,Unknown,Blue,3,69
770985633,0,0.032755035912933106,1840,3,M,43,$60K - $80K,Blue,3,80
716773533,0,0.032736259411866094,1841,3,F,45,Unknown,Blue,1,83
719354433,0,0.0325218715147945,1842,3,M,55,$120K +,Blue,2,34
708511983,0,0.03248379774179626,1843,3,F,53,Less than $40K,Blue,3,75
788957358,0,0.03241638832869684,1844,3,F,48,Unknown,Blue,1,77
790164408,0,0.03239051533709757,1845,3,F,48,$40K - $60K,Blue,2,59
718338708,0,0.032283470400679,1846,3,M,42,$80K - $120K,Blue,2,79
713070033,0,0.0322512285954011,1847,3,F,55,$40K - $60K,Blue,2,81
708907833,0,0.032225160805675085,1848,3,M,44,$60K - $80K,Blue,4,90
718811058,0,0.03219176800019237,1849,3,M,46,$40K - $60K,Blue,3,114
780076833,0,0.03201718816865612,1850,3,M,60,$80K - $120K,Silver,3,64
718570158,0,0.03200894061859726,1851,3,M,42,$40K - $60K,Blue,1,38
718951683,0,0.031913539392413245,1852,3,M,50,$80K - $120K,Silver,3,72
720537633,0,0.03189124686534923,1853,3,F,54,$40K - $60K,Blue,1,41
710856558,0,0.03180771491340642,1854,3,M,55,$60K - $80K,Blue,1,66
718996758,0,0.03174691517474728,1855,3,M,41,$80K - $120K,Blue,2,73
719152383,0,0.03172921898989475,1856,3,M,40,$60K - $80K,Blue,3,87
719523108,0,0.03170869608073117,1857,3,F,61,$40K - $60K,Blue,2,51
712208658,0,0.03169935088347484,1858,3,F,59,Less than $40K,Blue,2,76
721269108,0,0.031607183430280406,1859,3,M,43,$40K - $60K,Blue,2,48
771669183,0,0.031487543106858785,1860,3,F,38,Less than $40K,Blue,2,22
717273333,0,0.031376614290994094,1861,3,M,48,$80K - $120K,Blue,2,64
715908558,0,0.03121248790845696,1862,3,F,54,Unknown,Blue,4,71
807523008,0,0.031208972317310468,1863,3,M,51,$120K +,Blue,2,40
713227233,0,0.03113622108385504,1864,3,M,45,Less than $40K,Blue,2,59
778919583,0,0.031003600112370903,1865,3,F,35,Unknown,Silver,3,62
714917583,0,0.031000294828546812,1866,3,F,40,Less than $40K,Blue,2,60
717724233,0,0.030975062974173725,1867,3,M,54,$60K - $80K,Blue,3,71
789859833,0,0.03085901274467975,1868,3,M,57,$120K +,Blue,3,36
794293908,0,0.030817752318271035,1869,3,F,39,Less than $40K,Blue,2,89
720837708,0,0.03070110872201627,1870,3,F,57,$40K - $60K,Blue,2,45
712961658,0,0.030679718932771084,1871,3,F,42,Less than $40K,Blue,2,85
716371308,0,0.030562798765499416,1872,3,F,59,Unknown,Blue,3,82
772782708,0,0.030536597041775575,1873,3,M,57,$80K - $120K,Blue,3,33
779342958,0,0.030490211396897792,1874,3,F,53,$40K - $60K,Blue,2,70
769189083,0,0.030485429565921807,1875,3,M,57,$60K - $80K,Blue,3,43
711388458,0,0.030350120126092138,1876,3,M,55,$80K - $120K,Blue,3,45
709624533,0,0.03033120677378601,1877,3,M,41,$80K - $120K,Blue,2,36
708846183,0,0.030303576878967772,1878,3,F,41,Less than $40K,Blue,3,37
778459833,0,0.030155286588303406,1879,3,M,52,$120K +,Blue,1,30
771499233,0,0.030144709958703823,1880,3,M,44,$80K - $120K,Blue,3,24
766273533,0,0.030036120713084622,1881,3,M,47,$120K +,Silver,3,113
711968358,0,0.030013015217933238,1882,3,F,46,Less than $40K,Blue,2,85
717114708,0,0.029673344878868843,1883,3,M,52,$60K - $80K,Blue,3,70
789485433,0,0.02965751291264931,1884,3,F,37,Less than $40K,Blue,2,36
737933883,0,0.029614945371051714,1885,3,M,53,$40K - $60K,Blue,2,88
797410983,0,0.02955430436540036,1886,3,M,57,$80K - $120K,Blue,3,67
717600483,0,0.029393224864078346,1887,3,F,59,Less than $40K,Blue,2,75
713418558,0,0.02929501071667016,1888,3,M,44,$60K - $80K,Blue,2,31
718596858,0,0.029277143217578384,1889,3,F,29,Less than $40K,Blue,3,69
714284358,0,0.02922329658747418,1890,3,M,45,$60K - $80K,Blue,1,67
718282983,0,0.02917861667130808,1891,3,F,47,Less than $40K,Blue,2,87
721305408,0,0.029171032142517164,1892,3,F,55,Less than $40K,Blue,3,36
778921908,0,0.029113439510670323,1893,3,F,65,Less than $40K,Blue,2,57
719373558,0,0.02910860076749224,1894,3,F,45,Less than $40K,Blue,4,76
814752558,0,0.029062974197730438,1895,3,M,50,$60K - $80K,Blue,3,84
739021908,0,0.02885197948173958,1896,3,M,56,$80K - $120K,Blue,3,31
710797833,0,0.028813641504546707,1897,3,M,39,$80K - $120K,Blue,3,74
721164483,0,0.02874992007978543,1898,3,M,53,$60K - $80K,Blue,2,74
715774833,0,0.02872192786844085,1899,3,M,57,$80K - $120K,Blue,3,37
718161708,0,0.02870539939916258,1900,3,M,43,$40K - $60K,Blue,1,63
719719158,0,0.028515655223165414,1901,3,F,45,Unknown,Blue,3,78
714635883,0,0.028424293861775664,1902,3,F,51,Unknown,Blue,2,27
803408733,0,0.02830050131085876,1903,3,M,54,$60K - $80K,Blue,3,38
718503108,0,0.028261931116294547,1904,3,M,41,$40K - $60K,Blue,2,42
804437658,0,0.028188070055667914,1905,3,M,53,$120K +,Blue,2,43
721147383,0,0.028136038232421137,1906,3,M,47,$60K - $80K,Blue,1,86
778486008,0,0.02813072112706496,1907,3,F,47,Unknown,Blue,4,50
717991533,0,0.02790530690424413,1908,3,F,48,$40K - $60K,Blue,3,45
708244458,0,0.027817258159857777,1909,3,F,45,Less than $40K,Blue,3,28
712515558,0,0.027815333132281083,1910,3,F,42,Unknown,Blue,3,89
779662308,0,0.027789611716211818,1911,3,F,37,$40K - $60K,Blue,2,73
709545333,0,0.027732911276308083,1912,3,F,41,Less than $40K,Blue,2,85
719125158,0,0.027363850629716177,1913,3,M,52,$80K - $120K,Blue,4,61
815826708,0,0.02730179761013953,1914,3,M,41,$80K - $120K,Blue,2,67
717446208,0,0.027252305109126643,1915,3,F,46,Less than $40K,Blue,2,61
712443558,0,0.027129737478910218,1916,3,F,32,Unknown,Blue,2,76
711153783,0,0.02689188245054456,1917,3,F,45,Less than $40K,Blue,2,85
717384183,0,0.02686122251550805,1918,3,F,42,Less than $40K,Gold,3,22
790082508,0,0.02680220269395246,1919,3,F,34,Less than $40K,Blue,2,35
715345833,0,0.02678086301012989,1920,3,F,51,Less than $40K,Blue,3,81
713798958,0,0.02670252793891872,1921,3,M,46,$80K - $120K,Blue,3,27
772216833,0,0.02669981017352898,1922,3,F,60,Unknown,Blue,1,38
717444558,0,0.026386520325438572,1923,3,F,48,$40K - $60K,Blue,2,85
715007583,0,0.026320222880582493,1924,3,M,48,$120K +,Silver,3,50
769578858,0,0.026108295119218847,1925,3,F,38,Less than $40K,Blue,2,84
788667408,0,0.02605803153393371,1926,3,F,47,Unknown,Blue,1,76
721210158,0,0.026036167761526067,1927,3,M,52,$120K +,Blue,3,65
769927533,0,0.026031030559772652,1928,3,F,30,Less than $40K,Blue,3,78
711635358,0,0.026019078532991704,1929,3,F,49,Less than $40K,Blue,1,53
715435758,0,0.025968184558156096,1930,3,M,48,$80K - $120K,Silver,3,28
714230808,0,0.025957302297995564,1931,3,F,44,Unknown,Blue,3,62
788715483,0,0.025896828090872685,1932,3,F,56,Less than $40K,Blue,2,79
719484408,0,0.025685787355610817,1933,3,F,45,$40K - $60K,Blue,3,95
789526458,0,0.025663317028007834,1934,3,F,55,Less than $40K,Blue,2,54
716756133,0,0.025612209605344497,1935,3,F,37,Unknown,Blue,3,90
719334408,0,0.025471079780834037,1936,3,F,44,Less than $40K,Blue,3,60
713916708,0,0.025383182790844006,1937,3,M,48,$80K - $120K,Blue,3,42
771935283,0,0.025248336155096984,1938,3,M,50,$40K - $60K,Blue,2,80
710831133,0,0.02520712175144489,1939,3,F,53,Less than $40K,Blue,3,48
789744033,0,0.025194034328528146,1940,3,F,34,Less than $40K,Blue,1,67
721335558,0,0.02519030912581775,1941,3,M,45,$80K - $120K,Blue,2,42
709938708,0,0.025167214134482536,1942,3,M,50,$60K - $80K,Blue,2,47
710888883,0,0.025102415955887827,1943,3,M,47,$120K +,Blue,3,77
779866458,0,0.025067240246795967,1944,3,F,45,$40K - $60K,Blue,2,79
757167633,0,0.02497660790930698,1945,3,F,46,Less than $40K,Blue,2,78
716793108,0,0.02497208188405332,1946,3,F,33,Less than $40K,Blue,1,47
824789283,0,0.024924462517991918,1947,3,M,53,$120K +,Blue,2,89
789666333,0,0.024832375715451917,1948,3,M,63,$60K - $80K,Blue,3,46
712290258,0,0.02452763460044363,1949,3,M,49,$40K - $60K,Blue,3,32
789827208,0,0.0244993406039758,1950,3,M,57,$80K - $120K,Blue,2,66
718471758,0,0.024456234043385743,1951,3,M,33,$80K - $120K,Blue,3,18
716385033,0,0.024267064903083668,1952,3,F,34,Less than $40K,Blue,3,71
713967783,0,0.02421623484029116,1953,3,M,49,Less than $40K,Blue,2,73
712730583,0,0.02421027604798877,1954,3,F,48,Less than $40K,Blue,1,75
787472283,0,0.02406116545529597,1955,3,F,53,Less than $40K,Blue,3,65
714121983,0,0.024018148292565898,1956,3,M,49,$40K - $60K,Silver,1,36
713709258,0,0.02399012461653488,1957,3,M,63,$60K - $80K,Blue,2,38
710464683,0,0.023442868394498034,1958,3,M,43,Less than $40K,Blue,1,84
718846008,0,0.023434798214646568,1959,3,M,38,$40K - $60K,Blue,3,96
714259533,0,0.023255144000259,1960,3,M,44,$120K +,Silver,1,83
827970933,0,0.02316942298873872,1961,3,M,44,$80K - $120K,Blue,3,62
721139808,0,0.023096525153400316,1962,3,M,39,$80K - $120K,Gold,1,82
826513233,0,0.02307506943063094,1963,3,F,33,$40K - $60K,Blue,2,82
713249883,0,0.023014661941800414,1964,3,M,52,$80K - $120K,Blue,2,40
718927533,0,0.022824048266157877,1965,3,F,44,Less than $40K,Blue,2,32
721121283,0,0.02276919745156056,1966,3,F,49,Less than $40K,Blue,3,102
772339383,0,0.022616437027288543,1967,3,M,52,$80K - $120K,Blue,1,66
789101883,0,0.02261002350330399,1968,3,F,51,Less than $40K,Blue,2,70
780710433,0,0.0225906690197153,1969,3,F,49,$40K - $60K,Blue,3,37
708826158,0,0.02257806927530827,1970,3,F,65,$40K - $60K,Blue,1,58
718828083,0,0.022451186991331026,1971,3,F,50,Less than $40K,Blue,2,78
783361533,0,0.022340993638721034,1972,3,F,52,Less than $40K,Blue,1,81
716604633,0,0.022260541000533277,1973,3,F,58,Less than $40K,Blue,2,60
711589758,0,0.022194401072358566,1974,3,M,46,$80K - $120K,Blue,1,97
709950858,0,0.022041785011124884,1975,3,F,56,Less than $40K,Blue,2,46
789871233,0,0.022018143310346155,1976,3,F,60,Unknown,Blue,1,71
771592458,0,0.02201415534175315,1977,3,M,50,$80K - $120K,Blue,2,56
718899708,0,0.021924278735271422,1978,3,M,49,$80K - $120K,Blue,4,47
789231858,0,0.02178053603849261,1979,3,F,44,Unknown,Blue,1,81
718979733,0,0.02137357489599644,1980,3,F,43,Less than $40K,Blue,3,28
715915458,0,0.02127145106322136,1981,3,M,41,$80K - $120K,Gold,2,67
719153433,0,0.0212467399920976,1982,3,M,47,$80K - $120K,Silver,3,67
716303583,0,0.021194438984129378,1983,3,M,36,$40K - $60K,Gold,1,120
787568433,0,0.021177438544331958,1984,3,M,41,$40K - $60K,Blue,3,99
715708308,0,0.021130789156619673,1985,3,M,45,$60K - $80K,Blue,1,32
719136183,0,0.021128935611200314,1986,3,M,49,$60K - $80K,Blue,2,68
720008133,0,0.02103030248361473,1987,3,F,54,Less than $40K,Blue,3,68
779536233,0,0.0209907515066224,1988,3,M,40,$60K - $80K,Blue,2,23
720031908,0,0.020983446017244237,1989,3,F,49,Unknown,Blue,3,43
718586133,0,0.020949028823444155,1990,3,F,32,Unknown,Blue,3,41
811467708,0,0.02094846736557226,1991,3,M,57,$80K - $120K,Blue,1,40
788610258,0,0.02086538009280212,1992,3,M,38,$80K - $120K,Blue,2,73
714247458,0,0.020823719675660563,1993,3,M,41,$60K - $80K,Blue,1,56
779403558,0,0.020805792430982566,1994,3,F,45,Less than $40K,Blue,2,52
784819758,0,0.020746312097634667,1995,3,F,41,$40K - $60K,Silver,2,81
780336258,0,0.020718539003727318,1996,3,F,53,Unknown,Blue,1,87
783910008,0,0.020539866094346184,1997,3,F,50,Unknown,Blue,2,68
718795083,0,0.020456408107800726,1998,3,F,62,Less than $40K,Blue,3,68
789309558,0,0.02042970390957784,1999,3,F,56,$40K - $60K,Blue,1,67
812618883,0,0.020325308866603494,2000,3,M,36,$60K - $80K,Blue,2,45
788741733,0,0.02029715814064961,2001,3,F,52,Less than $40K,Blue,1,84
758965158,0,0.020274294390500297,2002,3,M,45,$60K - $80K,Blue,5,96
719782458,0,0.02026788100048026,2003,3,M,59,$80K - $120K,Silver,3,65
712060158,0,0.020075804009020683,2004,3,F,50,Less than $40K,Blue,4,65
789990333,0,0.020024064622858398,2005,3,M,48,$40K - $60K,Blue,3,60
714687858,0,0.019986595743638376,2006,3,M,52,$80K - $120K,Blue,3,76
713675658,0,0.019936822744051202,2007,3,F,40,Unknown,Blue,2,59
714869958,0,0.01987363724465779,2008,3,F,46,Less than $40K,Blue,1,71
779412783,0,0.019809914864549298,2009,3,F,52,Less than $40K,Blue,2,81
718528008,0,0.01979405310327714,2010,3,F,46,Unknown,Silver,2,98
719291283,0,0.01978087777011454,2011,3,F,50,Unknown,Blue,2,97
708588408,0,0.019755370279387348,2012,3,M,44,$80K - $120K,Blue,1,104
719344608,0,0.019724649305665694,2013,3,F,40,Less than $40K,Silver,1,108
716461683,0,0.019689765589063622,2014,3,M,52,$120K +,Blue,2,82
755593983,0,0.019667981766086615,2015,3,F,38,Unknown,Blue,1,43
714336333,0,0.01963422865255621,2016,3,M,53,$120K +,Blue,2,96
772139433,0,0.019532256956895394,2017,3,M,49,$80K - $120K,Blue,2,58
711002058,0,0.019307164662530865,2018,3,F,52,Less than $40K,Blue,2,66
712801758,0,0.019203978435333093,2019,3,M,41,$40K - $60K,Silver,2,43
715992558,0,0.019139647710482488,2020,3,F,36,Less than $40K,Blue,3,40
713971608,0,0.01913250176293037,2021,3,F,52,Less than $40K,Blue,2,89
711648708,0,0.019110210110981143,2022,3,M,51,$120K +,Gold,3,117
814571058,0,0.019093686571087638,2023,3,F,33,Unknown,Blue,3,52
715341858,0,0.0190783091883402,2024,3,M,33,$80K - $120K,Blue,2,62
770878458,0,0.019042144276420824,2025,3,M,58,$40K - $60K,Blue,1,35
767753958,0,0.019008074522558684,2026,2,M,51,$120K +,Blue,5,74
711557508,0,0.018999475308188105,2027,2,F,46,Less than $40K,Blue,2,33
711647808,0,0.018839904086621513,2028,2,F,53,$40K - $60K,Silver,1,83
797166633,0,0.018812804246800898,2029,2,F,47,Less than $40K,Blue,3,72
717595908,0,0.018805471072826836,2030,2,M,46,$60K - $80K,Blue,1,96
806995683,0,0.018716544127826914,2031,2,F,39,$40K - $60K,Blue,3,76
827888433,0,0.01861914842950572,2032,2,F,43,Less than $40K,Blue,3,39
709701558,0,0.018552674621966418,2033,2,F,47,Less than $40K,Blue,2,69
779601783,0,0.018523216479256838,2034,2,M,44,$60K - $80K,Silver,2,86
709477233,0,0.018382898535529768,2035,2,M,48,$60K - $80K,Gold,6,100
715413483,0,0.01836293324158112,2036,2,F,40,Less than $40K,Blue,2,41
714502458,0,0.018346265887152914,2037,2,M,35,$60K - $80K,Blue,3,35
709157133,0,0.01831779295691852,2038,2,M,51,$80K - $120K,Blue,3,77
811713408,0,0.018314601341839907,2039,2,F,45,Unknown,Blue,2,83
773155533,0,0.01826022207053982,2040,2,M,47,$40K - $60K,Blue,2,115
716222808,0,0.01824831640949782,2041,2,M,54,$60K - $80K,Blue,2,114
720708183,0,0.018240430221100515,2042,2,M,30,Less than $40K,Blue,3,116
709615458,0,0.018221511436925898,2043,2,M,41,$80K - $120K,Blue,3,88
806908608,0,0.018213049900981312,2044,2,M,53,$120K +,Blue,1,56
788930358,0,0.017804669393123893,2045,2,F,47,Less than $40K,Blue,1,71
719942883,0,0.01774748042463646,2046,2,M,40,$120K +,Blue,4,46
770205708,0,0.01763866341497325,2047,2,M,48,$80K - $120K,Blue,2,65
714839808,0,0.01748617972230831,2048,2,F,44,Less than $40K,Blue,1,34
711294258,0,0.017445959678133973,2049,2,F,53,Unknown,Blue,4,67
720437358,0,0.017429439482069656,2050,2,M,54,$40K - $60K,Blue,3,26
789804933,0,0.01742033246761101,2051,2,F,52,Less than $40K,Blue,3,54
770778108,0,0.017417623299454826,2052,2,F,43,Less than $40K,Blue,3,86
788770908,0,0.01740740304208493,2053,2,M,60,$60K - $80K,Blue,1,34
717895833,0,0.017328821578146292,2054,2,M,39,$60K - $80K,Blue,1,40
779210283,0,0.017327779359096303,2055,2,M,41,$60K - $80K,Blue,1,68
719857008,0,0.01728882413227182,2056,2,M,62,$60K - $80K,Blue,1,74
712423233,0,0.017212268735690688,2057,2,M,45,$80K - $120K,Blue,2,34
712507758,0,0.017133160565876604,2058,2,M,42,$120K +,Blue,1,61
798546408,0,0.017087417978458013,2059,2,F,31,Less than $40K,Blue,2,89
808756458,0,0.017037509256952955,2060,2,F,54,Less than $40K,Blue,3,69
708615183,0,0.01699994311588966,2061,2,M,51,$60K - $80K,Blue,3,116
709288383,0,0.016932229675863813,2062,2,M,42,$60K - $80K,Blue,2,80
720729108,0,0.016873985392722016,2063,2,M,35,$60K - $80K,Blue,2,43
715174158,0,0.016872034889163626,2064,2,F,50,$40K - $60K,Silver,2,33
715519983,0,0.016853479259329573,2065,2,M,51,$120K +,Blue,3,18
771464808,0,0.016845301928183128,2066,2,M,52,$120K +,Blue,3,27
713764458,0,0.01682215460972984,2067,2,F,40,Unknown,Blue,3,77
713935533,0,0.01682092439423292,2068,2,F,48,Unknown,Blue,3,77
711216933,0,0.016805071472207094,2069,2,F,44,Less than $40K,Blue,2,68
797238108,0,0.016786367869553172,2070,2,M,44,$60K - $80K,Blue,2,86
714753258,0,0.016712454015861862,2071,2,M,45,$40K - $60K,Blue,2,101
721424583,0,0.01670289589566895,2072,2,M,49,$60K - $80K,Blue,4,53
788864508,0,0.01668349697114645,2073,2,M,55,$60K - $80K,Blue,2,113
711004533,0,0.016678097979706367,2074,2,M,37,$80K - $120K,Silver,1,55
708670608,0,0.016570688937202968,2075,2,F,62,$40K - $60K,Blue,1,31
709841433,0,0.016489635586819276,2076,2,F,42,Less than $40K,Blue,3,90
712181658,0,0.016435357793825434,2077,2,M,45,$80K - $120K,Blue,2,28
710106933,0,0.016272854272777408,2078,2,M,43,$40K - $60K,Blue,2,104
717177783,0,0.01625887908320625,2079,2,F,45,Less than $40K,Blue,3,32
714278958,0,0.016222634620064926,2080,2,M,42,$80K - $120K,Blue,3,125
824915208,0,0.016213750550195073,2081,2,M,44,$60K - $80K,Blue,3,64
714643983,0,0.016207096498936473,2082,2,M,38,$60K - $80K,Blue,1,42
717972408,0,0.01619492024823342,2083,2,M,39,$80K - $120K,Blue,1,95
717189183,0,0.016141920130979818,2084,2,M,61,$40K - $60K,Blue,2,14
717376758,0,0.016123991597140154,2085,2,F,43,Less than $40K,Blue,1,31
709061658,0,0.01606419194571555,2086,2,M,55,$80K - $120K,Blue,1,33
787532808,0,0.016026645902766926,2087,2,F,57,Less than $40K,Blue,3,102
816315558,0,0.016012369458616633,2088,2,M,54,$120K +,Blue,2,24
779327733,0,0.01597284965404618,2089,2,F,54,Less than $40K,Blue,1,15
778260108,0,0.015862869616869252,2090,2,F,43,$40K - $60K,Blue,4,38
806989008,0,0.01570034343669322,2091,2,F,50,Less than $40K,Blue,2,72
780277458,0,0.015683965988569512,2092,2,M,51,$120K +,Blue,2,73
712319058,0,0.01562709669681781,2093,2,F,45,Less than $40K,Blue,1,70
718957083,0,0.015613171788411066,2094,2,F,50,$40K - $60K,Blue,2,83
818901708,0,0.015433858510107711,2095,2,M,39,$80K - $120K,Silver,1,90
710273658,0,0.015409681006213451,2096,2,F,38,Unknown,Blue,3,29
713985183,0,0.015379957466594065,2097,2,F,39,Less than $40K,Blue,1,91
713701533,0,0.015356986106743653,2098,2,F,36,Less than $40K,Blue,3,56
710544033,0,0.015356638878583588,2099,2,F,47,Less than $40K,Blue,3,80
710159658,0,0.015342572240156968,2100,2,F,45,Less than $40K,Blue,3,105
718428033,0,0.01533601189891211,2101,2,F,45,$40K - $60K,Silver,2,105
772116408,0,0.01524160773681335,2102,2,M,40,$80K - $120K,Blue,1,92
710719683,0,0.015187069651623112,2103,2,M,57,$120K +,Blue,6,58
797241108,0,0.015173891750119834,2104,2,F,40,Unknown,Blue,2,83
757053408,0,0.015082593442884299,2105,2,M,44,$80K - $120K,Blue,2,80
754872333,0,0.015029252232179876,2106,2,M,46,$80K - $120K,Blue,3,32
710929233,0,0.014968221184854228,2107,2,M,61,$60K - $80K,Blue,3,42
719094333,0,0.014881813207171732,2108,2,M,49,$80K - $120K,Blue,3,75
714990633,0,0.014833747515571096,2109,2,M,42,$60K - $80K,Blue,3,79
769935783,0,0.014804913449140457,2110,2,M,56,$80K - $120K,Blue,2,61
716805408,0,0.014800561822183044,2111,2,F,60,Less than $40K,Blue,1,61
710310108,0,0.014775328945710155,2112,2,M,46,$60K - $80K,Blue,1,92
710697408,0,0.014773504451160187,2113,2,F,46,Unknown,Blue,2,90
712256358,0,0.014697710508086149,2114,2,M,44,$80K - $120K,Blue,1,66
756639708,0,0.014674351332602044,2115,2,F,39,$40K - $60K,Blue,1,26
789023508,0,0.014672941054283928,2116,2,F,55,Unknown,Silver,2,80
788595183,0,0.014588878097151743,2117,2,F,32,Less than $40K,Blue,3,110
708944958,0,0.014508215610512605,2118,2,F,47,$40K - $60K,Blue,3,89
711154908,0,0.014497148093718777,2119,2,M,37,$60K - $80K,Blue,1,34
718926258,0,0.014483379441935375,2120,2,M,55,$60K - $80K,Blue,2,97
709231683,0,0.0143822647728317,2121,2,F,54,Unknown,Blue,3,44
807157833,0,0.014378527885135054,2122,2,M,51,$120K +,Platinum,2,87
718682883,0,0.014376775778715467,2123,2,M,47,Less than $40K,Blue,1,75
720840108,0,0.014276948080811239,2124,2,M,42,$80K - $120K,Silver,2,110
717182883,0,0.014270213237583046,2125,2,M,40,$80K - $120K,Blue,2,63
780349833,0,0.014253709855650259,2126,2,F,40,Less than $40K,Blue,3,34
713579733,0,0.014240495419770773,2127,2,F,40,Less than $40K,Blue,1,70
773332908,0,0.014229240757230859,2128,2,F,65,$40K - $60K,Blue,3,71
717166383,0,0.014209531481325413,2129,2,F,48,Unknown,Silver,2,61
713081583,0,0.014195015230945704,2130,2,F,33,Unknown,Blue,3,67
718677858,0,0.01415765558503938,2131,2,M,55,$80K - $120K,Blue,2,69
713111883,0,0.014079225634263903,2132,2,F,51,Less than $40K,Blue,1,75
709607733,0,0.014065428903994565,2133,2,M,50,$80K - $120K,Blue,3,34
790149483,0,0.01397003522707468,2134,2,F,40,Unknown,Blue,3,61
719838558,0,0.013959293890948285,2135,2,M,47,$60K - $80K,Blue,3,66
715746633,0,0.013930652876742939,2136,2,F,38,Less than $40K,Blue,3,75
712642533,0,0.013791863739453384,2137,2,F,43,$40K - $60K,Blue,3,90
813338733,0,0.013739723593134122,2138,2,M,30,$60K - $80K,Blue,2,77
716094333,0,0.013712834938411607,2139,2,F,48,$40K - $60K,Blue,1,39
793625583,0,0.013636173452832913,2140,2,F,49,$40K - $60K,Blue,2,87
716027208,0,0.013575737857554126,2141,2,M,51,$60K - $80K,Blue,3,73
769577358,0,0.013561545671395486,2142,2,M,49,$60K - $80K,Blue,2,79
794530608,0,0.013542740117087747,2143,2,F,39,$40K - $60K,Silver,0,41
709965858,0,0.013448596595924988,2144,2,M,48,Less than $40K,Blue,1,90
827408058,0,0.013437905662358834,2145,2,F,35,Less than $40K,Blue,2,94
779442783,0,0.013437844965030636,2146,2,M,35,$80K - $120K,Blue,2,57
712011633,0,0.013323457511960013,2147,2,M,52,$80K - $120K,Blue,3,53
708254733,0,0.013300514260278768,2148,2,F,47,Less than $40K,Blue,3,90
716230158,0,0.01318252252319424,2149,2,M,43,$80K - $120K,Blue,4,35
710989008,0,0.01316654947969546,2150,2,M,35,$60K - $80K,Blue,2,61
710482533,0,0.013033961967972166,2151,2,F,37,Unknown,Blue,4,58
709375158,0,0.013007564439949609,2152,2,F,38,Less than $40K,Blue,2,39
708269583,0,0.01289768965201325,2153,2,F,56,Less than $40K,Blue,2,63
708332808,0,0.012812225677325382,2154,2,M,61,Unknown,Blue,1,102
710794983,0,0.012800398782501117,2155,2,F,54,Less than $40K,Blue,2,54
789238683,0,0.01275490769069047,2156,2,M,44,$60K - $80K,Blue,2,78
820085808,0,0.012746496283463792,2157,2,F,62,Less than $40K,Blue,3,34
710723958,0,0.012708632018990923,2158,2,F,50,Less than $40K,Blue,3,67
714882258,0,0.01269172314115524,2159,2,M,57,$120K +,Blue,3,88
715019883,0,0.012669435688257121,2160,2,F,65,Less than $40K,Blue,3,65
826266483,0,0.012629095099038019,2161,2,F,50,Less than $40K,Blue,1,59
710595783,0,0.012609831143557232,2162,2,F,48,Less than $40K,Blue,2,61
795573333,0,0.012510457440077083,2163,2,F,48,Less than $40K,Blue,3,68
